Train: 	Epoch    0	Batch   0	Step      1	Loss 1.609511	UAR 0.218182	lr 0.000001
Train: 	Epoch  126	Batch   3	Step   1264	Loss 1.608152	UAR 0.228571	lr 0.000889
Train: 	Epoch  126	Batch   4	Step   1265	Loss 1.608153	UAR 0.222222	lr 0.000889
Train: 	Epoch  126	Batch   5	Step   1266	Loss 1.608152	UAR 0.233333	lr 0.000889
Train: 	Epoch  126	Batch   6	Step   1267	Loss 1.608151	UAR 0.266667	lr 0.000888
Train: 	Epoch  126	Batch   7	Step   1268	Loss 1.608150	UAR 0.200000	lr 0.000888
Train: 	Epoch  126	Batch   8	Step   1269	Loss 1.608150	UAR 0.200000	lr 0.000888
Train: 	Epoch  126	Batch   9	Step   1270	Loss 1.608151	UAR 0.200000	lr 0.000887
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  127	Batch   0	Step   1271	Loss 1.608152	UAR 0.200000	lr 0.000887
Train: 	Epoch  127	Batch   1	Step   1272	Loss 1.608154	UAR 0.222222	lr 0.000887
Train: 	Epoch  127	Batch   2	Step   1273	Loss 1.608154	UAR 0.200000	lr 0.000886
Train: 	Epoch  127	Batch   3	Step   1274	Loss 1.608155	UAR 0.200000	lr 0.000886
Train: 	Epoch  127	Batch   4	Step   1275	Loss 1.608155	UAR 0.228571	lr 0.000886
Train: 	Epoch  127	Batch   5	Step   1276	Loss 1.608155	UAR 0.228571	lr 0.000885
Train: 	Epoch  127	Batch   6	Step   1277	Loss 1.608152	UAR 0.280000	lr 0.000885
Train: 	Epoch  127	Batch   7	Step   1278	Loss 1.608151	UAR 0.257143	lr 0.000885
Train: 	Epoch  127	Batch   8	Step   1279	Loss 1.608151	UAR 0.200000	lr 0.000884
Train: 	Epoch  127	Batch   9	Step   1280	Loss 1.608151	UAR 0.200000	lr 0.000884
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  128	Batch   0	Step   1281	Loss 1.608151	UAR 0.200000	lr 0.000884
Train: 	Epoch  128	Batch   1	Step   1282	Loss 1.608149	UAR 0.275000	lr 0.000883
Train: 	Epoch  128	Batch   2	Step   1283	Loss 1.608147	UAR 0.266667	lr 0.000883
Train: 	Epoch  128	Batch   3	Step   1284	Loss 1.608149	UAR 0.200000	lr 0.000883
Train: 	Epoch  128	Batch   4	Step   1285	Loss 1.608150	UAR 0.200000	lr 0.000882
Train: 	Epoch  128	Batch   5	Step   1286	Loss 1.608150	UAR 0.225000	lr 0.000882
Train: 	Epoch  128	Batch   6	Step   1287	Loss 1.608151	UAR 0.228571	lr 0.000881
Train: 	Epoch  128	Batch   7	Step   1288	Loss 1.608152	UAR 0.200000	lr 0.000881
Train: 	Epoch  128	Batch   8	Step   1289	Loss 1.608152	UAR 0.220000	lr 0.000881
Train: 	Epoch  128	Batch   9	Step   1290	Loss 1.608151	UAR 0.400000	lr 0.000880
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  129	Batch   0	Step   1291	Loss 1.608152	UAR 0.200000	lr 0.000880
Train: 	Epoch  129	Batch   1	Step   1292	Loss 1.608153	UAR 0.200000	lr 0.000880
Train: 	Epoch  129	Batch   2	Step   1293	Loss 1.608153	UAR 0.200000	lr 0.000879
Train: 	Epoch  129	Batch   3	Step   1294	Loss 1.608153	UAR 0.266667	lr 0.000879
Train: 	Epoch  129	Batch   4	Step   1295	Loss 1.608153	UAR 0.225000	lr 0.000879
Train: 	Epoch  129	Batch   5	Step   1296	Loss 1.608152	UAR 0.257143	lr 0.000878
Train: 	Epoch  129	Batch   6	Step   1297	Loss 1.608151	UAR 0.257143	lr 0.000878
Train: 	Epoch  129	Batch   7	Step   1298	Loss 1.608150	UAR 0.225000	lr 0.000878
Train: 	Epoch  129	Batch   8	Step   1299	Loss 1.608151	UAR 0.225000	lr 0.000877
Train: 	Epoch  129	Batch   9	Step   1300	Loss 1.608151	UAR 0.250000	lr 0.000877
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  130	Batch   0	Step   1301	Loss 1.608153	UAR 0.200000	lr 0.000877
Train: 	Epoch  130	Batch   1	Step   1302	Loss 1.608154	UAR 0.200000	lr 0.000876
Train: 	Epoch  130	Batch   2	Step   1303	Loss 1.608155	UAR 0.233333	lr 0.000876
Train: 	Epoch  130	Batch   3	Step   1304	Loss 1.608155	UAR 0.200000	lr 0.000876
Train: 	Epoch  130	Batch   4	Step   1305	Loss 1.608155	UAR 0.233333	lr 0.000875
Train: 	Epoch  130	Batch   5	Step   1306	Loss 1.608156	UAR 0.200000	lr 0.000875
Train: 	Epoch  130	Batch   6	Step   1307	Loss 1.608153	UAR 0.400000	lr 0.000875
Train: 	Epoch  130	Batch   7	Step   1308	Loss 1.608154	UAR 0.222222	lr 0.000874
Train: 	Epoch  130	Batch   8	Step   1309	Loss 1.608152	UAR 0.266667	lr 0.000874
Train: 	Epoch  130	Batch   9	Step   1310	Loss 1.608151	UAR 0.250000	lr 0.000874
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  131	Batch   0	Step   1311	Loss 1.608153	UAR 0.200000	lr 0.000873
Train: 	Epoch  131	Batch   1	Step   1312	Loss 1.608153	UAR 0.233333	lr 0.000873
Train: 	Epoch  131	Batch   2	Step   1313	Loss 1.608155	UAR 0.225000	lr 0.000873
Train: 	Epoch  131	Batch   3	Step   1314	Loss 1.608153	UAR 0.300000	lr 0.000872
Train: 	Epoch  131	Batch   4	Step   1315	Loss 1.608151	UAR 0.272727	lr 0.000872
Train: 	Epoch  131	Batch   5	Step   1316	Loss 1.608152	UAR 0.220000	lr 0.000872
Train: 	Epoch  131	Batch   6	Step   1317	Loss 1.608153	UAR 0.200000	lr 0.000871
Train: 	Epoch  131	Batch   7	Step   1318	Loss 1.608151	UAR 0.200000	lr 0.000871
Train: 	Epoch  131	Batch   8	Step   1319	Loss 1.608152	UAR 0.200000	lr 0.000871
Train: 	Epoch  131	Batch   9	Step   1320	Loss 1.608151	UAR 0.250000	lr 0.000870
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  132	Batch   0	Step   1321	Loss 1.608154	UAR 0.200000	lr 0.000870
Train: 	Epoch  132	Batch   1	Step   1322	Loss 1.608152	UAR 0.233333	lr 0.000870
Train: 	Epoch  132	Batch   2	Step   1323	Loss 1.608152	UAR 0.200000	lr 0.000869
Train: 	Epoch  132	Batch   3	Step   1324	Loss 1.608151	UAR 0.300000	lr 0.000869
Train: 	Epoch  132	Batch   4	Step   1325	Loss 1.608151	UAR 0.200000	lr 0.000869
Train: 	Epoch  132	Batch   5	Step   1326	Loss 1.608149	UAR 0.260000	lr 0.000868
Train: 	Epoch  132	Batch   6	Step   1327	Loss 1.608149	UAR 0.233333	lr 0.000868
Train: 	Epoch  132	Batch   7	Step   1328	Loss 1.608149	UAR 0.233333	lr 0.000868
Train: 	Epoch  132	Batch   8	Step   1329	Loss 1.608151	UAR 0.200000	lr 0.000867
Train: 	Epoch  132	Batch   9	Step   1330	Loss 1.608151	UAR 0.200000	lr 0.000867
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  133	Batch   0	Step   1331	Loss 1.608152	UAR 0.200000	lr 0.000867
Train: 	Epoch  133	Batch   1	Step   1332	Loss 1.608152	UAR 0.257143	lr 0.000866
Train: 	Epoch  133	Batch   2	Step   1333	Loss 1.608153	UAR 0.233333	lr 0.000866
Train: 	Epoch  133	Batch   3	Step   1334	Loss 1.608152	UAR 0.233333	lr 0.000866
Train: 	Epoch  133	Batch   4	Step   1335	Loss 1.608151	UAR 0.250000	lr 0.000865
Train: 	Epoch  133	Batch   5	Step   1336	Loss 1.608152	UAR 0.218182	lr 0.000865
Train: 	Epoch  133	Batch   6	Step   1337	Loss 1.608154	UAR 0.200000	lr 0.000865
Train: 	Epoch  133	Batch   7	Step   1338	Loss 1.608154	UAR 0.225000	lr 0.000865
Train: 	Epoch  133	Batch   8	Step   1339	Loss 1.608151	UAR 0.240000	lr 0.000864
Train: 	Epoch  133	Batch   9	Step   1340	Loss 1.608151	UAR 0.200000	lr 0.000864
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  134	Batch   0	Step   1341	Loss 1.608152	UAR 0.200000	lr 0.000864
Train: 	Epoch  134	Batch   1	Step   1342	Loss 1.608154	UAR 0.200000	lr 0.000863
Train: 	Epoch  134	Batch   2	Step   1343	Loss 1.608154	UAR 0.200000	lr 0.000863
Train: 	Epoch  134	Batch   3	Step   1344	Loss 1.608152	UAR 0.300000	lr 0.000863
Train: 	Epoch  134	Batch   4	Step   1345	Loss 1.608153	UAR 0.200000	lr 0.000862
Train: 	Epoch  134	Batch   5	Step   1346	Loss 1.608152	UAR 0.257143	lr 0.000862
Train: 	Epoch  134	Batch   6	Step   1347	Loss 1.608154	UAR 0.200000	lr 0.000862
Train: 	Epoch  134	Batch   7	Step   1348	Loss 1.608151	UAR 0.285714	lr 0.000861
Train: 	Epoch  134	Batch   8	Step   1349	Loss 1.608151	UAR 0.240000	lr 0.000861
Train: 	Epoch  134	Batch   9	Step   1350	Loss 1.608151	UAR 0.250000	lr 0.000861
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  135	Batch   0	Step   1351	Loss 1.608152	UAR 0.250000	lr 0.000860
Train: 	Epoch  135	Batch   1	Step   1352	Loss 1.608151	UAR 0.250000	lr 0.000860
Train: 	Epoch  135	Batch   2	Step   1353	Loss 1.608151	UAR 0.233333	lr 0.000860
Train: 	Epoch  135	Batch   3	Step   1354	Loss 1.608152	UAR 0.222222	lr 0.000859
Train: 	Epoch  135	Batch   4	Step   1355	Loss 1.608152	UAR 0.200000	lr 0.000859
Train: 	Epoch  135	Batch   5	Step   1356	Loss 1.608153	UAR 0.250000	lr 0.000859
Train: 	Epoch  135	Batch   6	Step   1357	Loss 1.608153	UAR 0.200000	lr 0.000858
Train: 	Epoch  135	Batch   7	Step   1358	Loss 1.608154	UAR 0.200000	lr 0.000858
Train: 	Epoch  135	Batch   8	Step   1359	Loss 1.608151	UAR 0.250000	lr 0.000858
Train: 	Epoch  135	Batch   9	Step   1360	Loss 1.608151	UAR 0.300000	lr 0.000857
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  136	Batch   0	Step   1361	Loss 1.608150	UAR 0.257143	lr 0.000857
Train: 	Epoch  136	Batch   1	Step   1362	Loss 1.608149	UAR 0.228571	lr 0.000857
Train: 	Epoch  136	Batch   2	Step   1363	Loss 1.608149	UAR 0.250000	lr 0.000857
Train: 	Epoch  136	Batch   3	Step   1364	Loss 1.608150	UAR 0.200000	lr 0.000856
Train: 	Epoch  136	Batch   4	Step   1365	Loss 1.608150	UAR 0.222222	lr 0.000856
Train: 	Epoch  136	Batch   5	Step   1366	Loss 1.608152	UAR 0.220000	lr 0.000856
Train: 	Epoch  136	Batch   6	Step   1367	Loss 1.608152	UAR 0.240000	lr 0.000855
Train: 	Epoch  136	Batch   7	Step   1368	Loss 1.608151	UAR 0.240000	lr 0.000855
Train: 	Epoch  136	Batch   8	Step   1369	Loss 1.608151	UAR 0.200000	lr 0.000855
Train: 	Epoch  136	Batch   9	Step   1370	Loss 1.608151	UAR 0.200000	lr 0.000854
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  137	Batch   0	Step   1371	Loss 1.608152	UAR 0.200000	lr 0.000854
Train: 	Epoch  137	Batch   1	Step   1372	Loss 1.608151	UAR 0.266667	lr 0.000854
Train: 	Epoch  137	Batch   2	Step   1373	Loss 1.608150	UAR 0.240000	lr 0.000853
Train: 	Epoch  137	Batch   3	Step   1374	Loss 1.608150	UAR 0.240000	lr 0.000853
Train: 	Epoch  137	Batch   4	Step   1375	Loss 1.608153	UAR 0.200000	lr 0.000853
Train: 	Epoch  137	Batch   5	Step   1376	Loss 1.608153	UAR 0.200000	lr 0.000852
Train: 	Epoch  137	Batch   6	Step   1377	Loss 1.608152	UAR 0.266667	lr 0.000852
Train: 	Epoch  137	Batch   7	Step   1378	Loss 1.608151	UAR 0.266667	lr 0.000852
Train: 	Epoch  137	Batch   8	Step   1379	Loss 1.608152	UAR 0.200000	lr 0.000852
Train: 	Epoch  137	Batch   9	Step   1380	Loss 1.608152	UAR 0.312500	lr 0.000851
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  138	Batch   0	Step   1381	Loss 1.608151	UAR 0.233333	lr 0.000851
Train: 	Epoch  138	Batch   1	Step   1382	Loss 1.608153	UAR 0.200000	lr 0.000851
Train: 	Epoch  138	Batch   2	Step   1383	Loss 1.608153	UAR 0.200000	lr 0.000850
Train: 	Epoch  138	Batch   3	Step   1384	Loss 1.608152	UAR 0.244444	lr 0.000850
Train: 	Epoch  138	Batch   4	Step   1385	Loss 1.608153	UAR 0.220000	lr 0.000850
Train: 	Epoch  138	Batch   5	Step   1386	Loss 1.608152	UAR 0.250000	lr 0.000849
Train: 	Epoch  138	Batch   6	Step   1387	Loss 1.608153	UAR 0.233333	lr 0.000849
Train: 	Epoch  138	Batch   7	Step   1388	Loss 1.608152	UAR 0.228571	lr 0.000849
Train: 	Epoch  138	Batch   8	Step   1389	Loss 1.608152	UAR 0.233333	lr 0.000848
Train: 	Epoch  138	Batch   9	Step   1390	Loss 1.608152	UAR 0.300000	lr 0.000848
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  139	Batch   0	Step   1391	Loss 1.608153	UAR 0.220000	lr 0.000848
Train: 	Epoch  139	Batch   1	Step   1392	Loss 1.608153	UAR 0.220000	lr 0.000848
Train: 	Epoch  139	Batch   2	Step   1393	Loss 1.608153	UAR 0.200000	lr 0.000847
Train: 	Epoch  139	Batch   3	Step   1394	Loss 1.608154	UAR 0.200000	lr 0.000847
Train: 	Epoch  139	Batch   4	Step   1395	Loss 1.608154	UAR 0.233333	lr 0.000847
Train: 	Epoch  139	Batch   5	Step   1396	Loss 1.608153	UAR 0.257143	lr 0.000846
Train: 	Epoch  139	Batch   6	Step   1397	Loss 1.608151	UAR 0.300000	lr 0.000846
Train: 	Epoch  139	Batch   7	Step   1398	Loss 1.608150	UAR 0.280000	lr 0.000846
Train: 	Epoch  139	Batch   8	Step   1399	Loss 1.608151	UAR 0.200000	lr 0.000845
Train: 	Epoch  139	Batch   9	Step   1400	Loss 1.608152	UAR 0.250000	lr 0.000845
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  140	Batch   0	Step   1401	Loss 1.608152	UAR 0.220000	lr 0.000845
Train: 	Epoch  140	Batch   1	Step   1402	Loss 1.608151	UAR 0.260000	lr 0.000845
Train: 	Epoch  140	Batch   2	Step   1403	Loss 1.608152	UAR 0.200000	lr 0.000844
Train: 	Epoch  140	Batch   3	Step   1404	Loss 1.608153	UAR 0.200000	lr 0.000844
Train: 	Epoch  140	Batch   4	Step   1405	Loss 1.608152	UAR 0.240000	lr 0.000844
Train: 	Epoch  140	Batch   5	Step   1406	Loss 1.608152	UAR 0.222222	lr 0.000843
Train: 	Epoch  140	Batch   6	Step   1407	Loss 1.608151	UAR 0.240000	lr 0.000843
Train: 	Epoch  140	Batch   7	Step   1408	Loss 1.608150	UAR 0.240000	lr 0.000843
Train: 	Epoch  140	Batch   8	Step   1409	Loss 1.608151	UAR 0.200000	lr 0.000842
Train: 	Epoch  140	Batch   9	Step   1410	Loss 1.608152	UAR 0.250000	lr 0.000842
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  141	Batch   0	Step   1411	Loss 1.608152	UAR 0.266667	lr 0.000842
Train: 	Epoch  141	Batch   1	Step   1412	Loss 1.608153	UAR 0.200000	lr 0.000842
Train: 	Epoch  141	Batch   2	Step   1413	Loss 1.608152	UAR 0.257143	lr 0.000841
Train: 	Epoch  141	Batch   3	Step   1414	Loss 1.608149	UAR 0.266667	lr 0.000841
Train: 	Epoch  141	Batch   4	Step   1415	Loss 1.608151	UAR 0.200000	lr 0.000841
Train: 	Epoch  141	Batch   5	Step   1416	Loss 1.608152	UAR 0.200000	lr 0.000840
Train: 	Epoch  141	Batch   6	Step   1417	Loss 1.608152	UAR 0.250000	lr 0.000840
Train: 	Epoch  141	Batch   7	Step   1418	Loss 1.608152	UAR 0.244444	lr 0.000840
Train: 	Epoch  141	Batch   8	Step   1419	Loss 1.608152	UAR 0.200000	lr 0.000839
Train: 	Epoch  141	Batch   9	Step   1420	Loss 1.608151	UAR 0.250000	lr 0.000839
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  142	Batch   0	Step   1421	Loss 1.608151	UAR 0.257143	lr 0.000839
Train: 	Epoch  142	Batch   1	Step   1422	Loss 1.608152	UAR 0.222222	lr 0.000839
Train: 	Epoch  142	Batch   2	Step   1423	Loss 1.608154	UAR 0.200000	lr 0.000838
Train: 	Epoch  142	Batch   3	Step   1424	Loss 1.608155	UAR 0.200000	lr 0.000838
Train: 	Epoch  142	Batch   4	Step   1425	Loss 1.608155	UAR 0.200000	lr 0.000838
Train: 	Epoch  142	Batch   5	Step   1426	Loss 1.608154	UAR 0.266667	lr 0.000837
Train: 	Epoch  142	Batch   6	Step   1427	Loss 1.608153	UAR 0.233333	lr 0.000837
Train: 	Epoch  142	Batch   7	Step   1428	Loss 1.608153	UAR 0.228571	lr 0.000837
Train: 	Epoch  142	Batch   8	Step   1429	Loss 1.608153	UAR 0.200000	lr 0.000837
Train: 	Epoch  142	Batch   9	Step   1430	Loss 1.608151	UAR 0.500000	lr 0.000836
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  143	Batch   0	Step   1431	Loss 1.608151	UAR 0.200000	lr 0.000836
Train: 	Epoch  143	Batch   1	Step   1432	Loss 1.608151	UAR 0.222222	lr 0.000836
Train: 	Epoch  143	Batch   2	Step   1433	Loss 1.608150	UAR 0.228571	lr 0.000835
Train: 	Epoch  143	Batch   3	Step   1434	Loss 1.608150	UAR 0.228571	lr 0.000835
Train: 	Epoch  143	Batch   4	Step   1435	Loss 1.608150	UAR 0.228571	lr 0.000835
Train: 	Epoch  143	Batch   5	Step   1436	Loss 1.608150	UAR 0.200000	lr 0.000834
Train: 	Epoch  143	Batch   6	Step   1437	Loss 1.608150	UAR 0.244444	lr 0.000834
Train: 	Epoch  143	Batch   7	Step   1438	Loss 1.608151	UAR 0.250000	lr 0.000834
Train: 	Epoch  143	Batch   8	Step   1439	Loss 1.608150	UAR 0.257143	lr 0.000834
Train: 	Epoch  143	Batch   9	Step   1440	Loss 1.608152	UAR 0.000000	lr 0.000833
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  144	Batch   0	Step   1441	Loss 1.608152	UAR 0.228571	lr 0.000833
Train: 	Epoch  144	Batch   1	Step   1442	Loss 1.608150	UAR 0.285714	lr 0.000833
Train: 	Epoch  144	Batch   2	Step   1443	Loss 1.608150	UAR 0.200000	lr 0.000832
Train: 	Epoch  144	Batch   3	Step   1444	Loss 1.608152	UAR 0.200000	lr 0.000832
Train: 	Epoch  144	Batch   4	Step   1445	Loss 1.608150	UAR 0.280000	lr 0.000832
Train: 	Epoch  144	Batch   5	Step   1446	Loss 1.608150	UAR 0.233333	lr 0.000832
Train: 	Epoch  144	Batch   6	Step   1447	Loss 1.608152	UAR 0.200000	lr 0.000831
Train: 	Epoch  144	Batch   7	Step   1448	Loss 1.608152	UAR 0.233333	lr 0.000831
Train: 	Epoch  144	Batch   8	Step   1449	Loss 1.608151	UAR 0.250000	lr 0.000831
Train: 	Epoch  144	Batch   9	Step   1450	Loss 1.608152	UAR 0.200000	lr 0.000830
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  145	Batch   0	Step   1451	Loss 1.608152	UAR 0.228571	lr 0.000830
Train: 	Epoch  145	Batch   1	Step   1452	Loss 1.608152	UAR 0.200000	lr 0.000830
Train: 	Epoch  145	Batch   2	Step   1453	Loss 1.608153	UAR 0.200000	lr 0.000830
Train: 	Epoch  145	Batch   3	Step   1454	Loss 1.608153	UAR 0.200000	lr 0.000829
Train: 	Epoch  145	Batch   4	Step   1455	Loss 1.608151	UAR 0.300000	lr 0.000829
Train: 	Epoch  145	Batch   5	Step   1456	Loss 1.608152	UAR 0.225000	lr 0.000829
Train: 	Epoch  145	Batch   6	Step   1457	Loss 1.608153	UAR 0.228571	lr 0.000828
Train: 	Epoch  145	Batch   7	Step   1458	Loss 1.608153	UAR 0.200000	lr 0.000828
Train: 	Epoch  145	Batch   8	Step   1459	Loss 1.608152	UAR 0.285714	lr 0.000828
Train: 	Epoch  145	Batch   9	Step   1460	Loss 1.608152	UAR 0.250000	lr 0.000828
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  146	Batch   0	Step   1461	Loss 1.608151	UAR 0.300000	lr 0.000827
Train: 	Epoch  146	Batch   1	Step   1462	Loss 1.608150	UAR 0.233333	lr 0.000827
Train: 	Epoch  146	Batch   2	Step   1463	Loss 1.608149	UAR 0.240000	lr 0.000827
Train: 	Epoch  146	Batch   3	Step   1464	Loss 1.608148	UAR 0.244444	lr 0.000826
Train: 	Epoch  146	Batch   4	Step   1465	Loss 1.608149	UAR 0.200000	lr 0.000826
Train: 	Epoch  146	Batch   5	Step   1466	Loss 1.608150	UAR 0.200000	lr 0.000826
Train: 	Epoch  146	Batch   6	Step   1467	Loss 1.608151	UAR 0.200000	lr 0.000826
Train: 	Epoch  146	Batch   7	Step   1468	Loss 1.608152	UAR 0.250000	lr 0.000825
Train: 	Epoch  146	Batch   8	Step   1469	Loss 1.608152	UAR 0.200000	lr 0.000825
Train: 	Epoch  146	Batch   9	Step   1470	Loss 1.608152	UAR 0.200000	lr 0.000825
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  147	Batch   0	Step   1471	Loss 1.608154	UAR 0.228571	lr 0.000825
Train: 	Epoch  147	Batch   1	Step   1472	Loss 1.608152	UAR 0.240000	lr 0.000824
Train: 	Epoch  147	Batch   2	Step   1473	Loss 1.608154	UAR 0.225000	lr 0.000824
Train: 	Epoch  147	Batch   3	Step   1474	Loss 1.608155	UAR 0.233333	lr 0.000824
Train: 	Epoch  147	Batch   4	Step   1475	Loss 1.608153	UAR 0.240000	lr 0.000823
Train: 	Epoch  147	Batch   5	Step   1476	Loss 1.608153	UAR 0.225000	lr 0.000823
Train: 	Epoch  147	Batch   6	Step   1477	Loss 1.608152	UAR 0.244444	lr 0.000823
Train: 	Epoch  147	Batch   7	Step   1478	Loss 1.608152	UAR 0.233333	lr 0.000823
Train: 	Epoch  147	Batch   8	Step   1479	Loss 1.608152	UAR 0.200000	lr 0.000822
Train: 	Epoch  147	Batch   9	Step   1480	Loss 1.608152	UAR 0.200000	lr 0.000822
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  148	Batch   0	Step   1481	Loss 1.608154	UAR 0.200000	lr 0.000822
Train: 	Epoch  148	Batch   1	Step   1482	Loss 1.608153	UAR 0.200000	lr 0.000821
Train: 	Epoch  148	Batch   2	Step   1483	Loss 1.608153	UAR 0.233333	lr 0.000821
Train: 	Epoch  148	Batch   3	Step   1484	Loss 1.608152	UAR 0.250000	lr 0.000821
Train: 	Epoch  148	Batch   4	Step   1485	Loss 1.608150	UAR 0.280000	lr 0.000821
Train: 	Epoch  148	Batch   5	Step   1486	Loss 1.608151	UAR 0.200000	lr 0.000820
Train: 	Epoch  148	Batch   6	Step   1487	Loss 1.608151	UAR 0.236364	lr 0.000820
Train: 	Epoch  148	Batch   7	Step   1488	Loss 1.608152	UAR 0.200000	lr 0.000820
Train: 	Epoch  148	Batch   8	Step   1489	Loss 1.608151	UAR 0.257143	lr 0.000820
Train: 	Epoch  148	Batch   9	Step   1490	Loss 1.608152	UAR 0.200000	lr 0.000819
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  149	Batch   0	Step   1491	Loss 1.608152	UAR 0.228571	lr 0.000819
Train: 	Epoch  149	Batch   1	Step   1492	Loss 1.608152	UAR 0.240000	lr 0.000819
Train: 	Epoch  149	Batch   2	Step   1493	Loss 1.608152	UAR 0.222222	lr 0.000818
Train: 	Epoch  149	Batch   3	Step   1494	Loss 1.608153	UAR 0.228571	lr 0.000818
Train: 	Epoch  149	Batch   4	Step   1495	Loss 1.608152	UAR 0.257143	lr 0.000818
Train: 	Epoch  149	Batch   5	Step   1496	Loss 1.608149	UAR 0.285714	lr 0.000818
Train: 	Epoch  149	Batch   6	Step   1497	Loss 1.608150	UAR 0.200000	lr 0.000817
Train: 	Epoch  149	Batch   7	Step   1498	Loss 1.608151	UAR 0.200000	lr 0.000817
Train: 	Epoch  149	Batch   8	Step   1499	Loss 1.608151	UAR 0.200000	lr 0.000817
Train: 	Epoch  149	Batch   9	Step   1500	Loss 1.608152	UAR 0.000000	lr 0.000816
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  150	Batch   0	Step   1501	Loss 1.608153	UAR 0.200000	lr 0.000816
Train: 	Epoch  150	Batch   1	Step   1502	Loss 1.608152	UAR 0.233333	lr 0.000816
Train: 	Epoch  150	Batch   2	Step   1503	Loss 1.608151	UAR 0.240000	lr 0.000816
Train: 	Epoch  150	Batch   3	Step   1504	Loss 1.608151	UAR 0.225000	lr 0.000815
Train: 	Epoch  150	Batch   4	Step   1505	Loss 1.608151	UAR 0.244444	lr 0.000815
Train: 	Epoch  150	Batch   5	Step   1506	Loss 1.608150	UAR 0.225000	lr 0.000815
Train: 	Epoch  150	Batch   6	Step   1507	Loss 1.608150	UAR 0.240000	lr 0.000815
Train: 	Epoch  150	Batch   7	Step   1508	Loss 1.608151	UAR 0.233333	lr 0.000814
Train: 	Epoch  150	Batch   8	Step   1509	Loss 1.608152	UAR 0.200000	lr 0.000814
Train: 	Epoch  150	Batch   9	Step   1510	Loss 1.608152	UAR 0.300000	lr 0.000814
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  151	Batch   0	Step   1511	Loss 1.608152	UAR 0.200000	lr 0.000814
Train: 	Epoch  151	Batch   1	Step   1512	Loss 1.608154	UAR 0.222222	lr 0.000813
Train: 	Epoch  151	Batch   2	Step   1513	Loss 1.608154	UAR 0.200000	lr 0.000813
Train: 	Epoch  151	Batch   3	Step   1514	Loss 1.608152	UAR 0.280000	lr 0.000813
Train: 	Epoch  151	Batch   4	Step   1515	Loss 1.608153	UAR 0.200000	lr 0.000812
Train: 	Epoch  151	Batch   5	Step   1516	Loss 1.608153	UAR 0.233333	lr 0.000812
Train: 	Epoch  151	Batch   6	Step   1517	Loss 1.608153	UAR 0.220000	lr 0.000812
Train: 	Epoch  151	Batch   7	Step   1518	Loss 1.608152	UAR 0.300000	lr 0.000812
Train: 	Epoch  151	Batch   8	Step   1519	Loss 1.608151	UAR 0.228571	lr 0.000811
Train: 	Epoch  151	Batch   9	Step   1520	Loss 1.608152	UAR 0.000000	lr 0.000811
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  152	Batch   0	Step   1521	Loss 1.608151	UAR 0.225000	lr 0.000811
Train: 	Epoch  152	Batch   1	Step   1522	Loss 1.608153	UAR 0.200000	lr 0.000811
Train: 	Epoch  152	Batch   2	Step   1523	Loss 1.608152	UAR 0.200000	lr 0.000810
Train: 	Epoch  152	Batch   3	Step   1524	Loss 1.608150	UAR 0.240000	lr 0.000810
Train: 	Epoch  152	Batch   4	Step   1525	Loss 1.608152	UAR 0.200000	lr 0.000810
Train: 	Epoch  152	Batch   5	Step   1526	Loss 1.608152	UAR 0.250000	lr 0.000810
Train: 	Epoch  152	Batch   6	Step   1527	Loss 1.608152	UAR 0.257143	lr 0.000809
Train: 	Epoch  152	Batch   7	Step   1528	Loss 1.608150	UAR 0.250000	lr 0.000809
Train: 	Epoch  152	Batch   8	Step   1529	Loss 1.608151	UAR 0.220000	lr 0.000809
